Filename,ClassId,Pred_1,Conf_1,Pred_2,Conf_2
404,Mandatory step to the right,Mandatory step to the right,1.000000,Mandatory step to the right,1.000000
405,Directions right and straight,Directions right and straight,1.000000,Directions right and straight,1.000000
406,Limit 120km,Limit 120km,1.000000,Limit 120km,0.999913
407,Men at work,Men at work,1.000000,Men at work,0.999998
408,Limit 80km,Limit 80km,0.996798,Limit 80km,1.000000
409,Limit 50km,Limit 50km,1.000000,Limit 50km,1.000000
410,Men at work,Men at work,1.000000,Men at work,1.000000
411,Stop,Stop,1.000000,Stop,0.999999
412,Limit 50km,Limit 50km,1.000000,Limit 50km,1.000000
413,Traffic light,Traffic light,1.000000,Traffic light,0.999977
414,Cycle crossing,Cycle crossing,0.999995,Cycle crossing,0.999827
415,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
416,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
417,Stop,Stop,1.000000,Stop,1.000000
418,No overtaking,No overtaking,0.999074,No overtaking,1.000000
419,Limit 50km,Limit 50km,1.000000,Limit 50km,0.999999
420,Limit 60km,Limit 60km,1.000000,Limit 60km,1.000000
421,Limit 70km,Limit 70km,0.792277,Limit 50km,0.988395
422,Dangerous left curve,Dangerous left curve,1.000000,Dangerous left curve,1.000000
423,No overtaking,No overtaking,0.999994,No overtaking,1.000000
424,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
425,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
426,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
427,Dangerous right curve,Dangerous right curve,0.999992,Dangerous right curve,0.998075
428,Mandatory step to the right,Mandatory step to the right,1.000000,Mandatory step to the right,1.000000
429,Left turn mandatory,Left turn mandatory,1.000000,Left turn mandatory,0.999997
430,Intersection with right of way,Intersection with right of way,0.993227,Intersection with right of way,0.999933
431,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
432,Left turn mandatory,Left turn mandatory,1.000000,Left turn mandatory,1.000000
433,Left turn mandatory,Left turn mandatory,1.000000,Left turn mandatory,0.999992
434,Right of way,Right of way,0.999989,Right of way,0.999985
435,End limit 80km,End limit 80km,1.000000,End limit 80km,0.999981
436,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
437,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
438,Limit 120km,Limit 120km,0.999999,Limit 120km,1.000000
439,Limit 60km,Limit 60km,1.000000,Limit 60km,1.000000
440,Danger of bumps,Danger of bumps,0.999999,Danger of bumps,0.999969
441,Wrong way,Wrong way,1.000000,Wrong way,1.000000
442,Limit 100km,Limit 100km,1.000000,Limit 100km,1.000000
443,Snow,Snow,0.999847,Snow,0.999962
444,Men at work,Men at work,1.000000,Men at work,1.000000
445,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
446,Wild animals,Wild animals,0.999991,Wild animals,1.000000
447,Mandatory step to the right,Mandatory step to the right,1.000000,Mandatory step to the right,1.000000
448,Mandatory step to the right,Mandatory step to the right,1.000000,Mandatory step to the right,1.000000
449,Limit 120km,Limit 120km,0.999992,Limit 120km,1.000000
450,No overtaking,No overtaking,1.000000,No overtaking,1.000000
451,No overtaking of heavy vehicles,No overtaking of heavy vehicles,0.999886,No overtaking of heavy vehicles,0.999999
452,Limit 50km,Limit 50km,1.000000,Limit 50km,0.999997
453,Roundabout,Directions left and straight,0.582590,Directions left and straight,0.831833
454,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
455,Mandatory step to the right,Left turn mandatory,0.579196,Mandatory step to the right,0.991041
456,Stop,Stop,1.000000,Stop,0.999999
457,Limit 120km,Limit 120km,0.999991,Limit 120km,1.000000
458,Mandatory step to the left,Mandatory step to the left,1.000000,Mandatory step to the left,0.999997
459,End limit 80km,End limit 80km,0.956880,Go ahead,0.990599
460,Mandatory direction straight,Mandatory direction straight,1.000000,Mandatory direction straight,1.000000
461,Men at work,Men at work,1.000000,Men at work,0.999992
462,Men at work,Men at work,1.000000,Men at work,0.999999
463,Wrong way,Wrong way,1.000000,Wrong way,1.000000
464,Limit 50km,Limit 50km,1.000000,Limit 50km,1.000000
465,Mandatory step to the right,Mandatory step to the right,1.000000,Mandatory step to the right,1.000000
466,Limit 100km,Limit 100km,1.000000,Limit 100km,1.000000
467,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
468,Stop,Stop,1.000000,Stop,0.999997
469,Limit 100km,Limit 100km,1.000000,Limit 100km,0.999999
470,Limit 120km,Limit 120km,0.999964,Limit 120km,1.000000
471,Mandatory direction straight,Mandatory direction straight,0.999995,Mandatory direction straight,0.999991
472,Limit 60km,Limit 60km,0.999997,Limit 60km,1.000000
473,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
474,Mandatory direction straight,Mandatory direction straight,1.000000,Mandatory direction straight,0.999999
475,Right of way,Roundabout,0.498526,Left turn mandatory,0.618631
476,Mandatory direction straight,Mandatory direction straight,1.000000,Mandatory direction straight,0.999788
477,Directions right and straight,Directions right and straight,0.999999,Directions right and straight,0.999980
478,Asymmetrical bottleneck,Asymmetrical bottleneck,0.886061,Asymmetrical bottleneck,0.993570
479,Give right to pass,Give right to pass,0.999998,Give right to pass,0.999972
480,Right turn mandatory,Right turn mandatory,0.999992,Right turn mandatory,0.999909
481,Limit 50km,Limit 50km,1.000000,Limit 50km,1.000000
482,Mandatory direction straight,Mandatory direction straight,1.000000,Mandatory direction straight,1.000000
483,End limit 80km,End limit 80km,0.999569,End limit 80km,1.000000
484,Limit 50km,Limit 50km,1.000000,Limit 50km,0.999999
485,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
486,Right of way,Right of way,0.988898,Right of way,0.551162
487,Wild animals,Wild animals,1.000000,Wild animals,0.999998
488,No overtaking,No overtaking,1.000000,No overtaking,1.000000
489,Stop,Stop,0.999937,Stop,0.999967
490,Wrong way,Wrong way,0.999998,Wrong way,1.000000
491,Traffic light,Traffic light,0.999940,Traffic light,0.998708
492,Limit 70km,Limit 50km,0.835408,Limit 50km,0.877180
493,Limit 60km,Limit 60km,0.999997,Limit 60km,1.000000
494,No overtaking of heavy vehicles,No overtaking of heavy vehicles,0.999472,No overtaking of heavy vehicles,0.999999
495,Limit 80km,Limit 80km,0.999990,Limit 80km,0.999665
496,Snow,Snow,0.411168,Intersection with right of way,0.997627
497,No overtaking,No overtaking,1.000000,No overtaking,1.000000
498,Wild animals,Wild animals,0.999999,Wild animals,0.999999
499,Roundabout,Roundabout,0.999441,Roundabout,0.997469
500,Danger of bumps,Danger of bumps,1.000000,Danger of bumps,1.000000
501,Snow,Snow,0.999389,Snow,0.999930
502,No overtaking,No overtaking,1.000000,No overtaking,0.999997
503,Limit 100km,Limit 100km,0.999978,Limit 100km,1.000000
504,Danger of slipping,Danger of slipping,1.000000,Danger of slipping,1.000000
505,Limit 70km,Limit 70km,0.999994,Limit 70km,1.000000
506,Go ahead,Go ahead,0.998888,Go ahead,0.999932
507,End of no overtaking of heavy vehicles,End of no overtaking of heavy vehicles,0.999557,End of no overtaking of heavy vehicles,1.000000
508,Limit 30km,Limit 30km,1.000000,Limit 30km,0.999998
509,Limit 60km,Limit 60km,0.999999,Limit 60km,1.000000
510,Limit 120km,Limit 120km,1.000000,Limit 120km,1.000000
511,Limit 50km,Limit 50km,1.000000,Limit 50km,1.000000
512,Men at work,Men at work,1.000000,Men at work,1.000000
513,Danger of bumps,Danger of bumps,0.999999,Danger of bumps,0.999887
514,Mandatory step to the right,Mandatory step to the right,1.000000,Mandatory step to the right,1.000000
515,Right turn mandatory,Right turn mandatory,1.000000,Right turn mandatory,0.999997
516,Limit 60km,Limit 60km,1.000000,Limit 60km,1.000000
517,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
518,Limit 120km,Limit 120km,1.000000,Limit 120km,1.000000
519,Limit 70km,Limit 70km,1.000000,Limit 70km,1.000000
520,Generic danger,Generic danger,0.999737,Generic danger,0.999989
521,Traffic light,Traffic light,1.000000,Traffic light,0.999998
522,Wild animals,Wild animals,1.000000,Wild animals,1.000000
523,Stop,Stop,0.999990,Stop,0.999999
524,Intersection with right of way,Intersection with right of way,1.000000,Intersection with right of way,0.999999
525,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
526,Limit 60km,Limit 60km,1.000000,Limit 60km,1.000000
527,Limit 80km,Limit 80km,0.999789,Limit 80km,1.000000
528,Generic danger,Generic danger,0.999284,Generic danger,1.000000
529,Limit 70km,Limit 70km,0.999929,Limit 70km,1.000000
530,Give right to pass,Give right to pass,0.999998,Give right to pass,0.999998
531,Transit prohibition,Transit prohibition,1.000000,Transit prohibition,1.000000
532,Danger of slipping,Danger of slipping,1.000000,Danger of slipping,1.000000
533,Limit 30km,Limit 30km,1.000000,Limit 30km,0.999999
534,Right of way,Right of way,0.999992,Right of way,1.000000
535,Wild animals,Wild animals,0.999879,Wild animals,1.000000
536,Mandatory step to the right,Mandatory step to the right,1.000000,Mandatory step to the right,1.000000
537,End limit 80km,End limit 80km,0.723360,Go ahead,0.997071
538,No overtaking of heavy vehicles,No overtaking of heavy vehicles,0.999999,No overtaking of heavy vehicles,1.000000
539,Mandatory direction straight,Mandatory direction straight,1.000000,Mandatory direction straight,1.000000
540,Limit 120km,Limit 120km,0.999993,Limit 120km,0.999007
541,End limit 80km,End limit 80km,0.999983,End limit 80km,1.000000
542,Limit 80km,Limit 80km,1.000000,Limit 80km,1.000000
543,Right of way,Right of way,1.000000,Right of way,1.000000
544,Limit 70km,Limit 70km,1.000000,Limit 70km,1.000000
545,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
546,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
547,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
548,Right of way,Right of way,1.000000,Right of way,1.000000
549,Right of way,Right of way,1.000000,Right of way,1.000000
550,Limit 70km,Limit 70km,0.999834,Limit 70km,0.849893
551,Limit 80km,Limit 80km,1.000000,Limit 80km,1.000000
552,No overtaking,No overtaking,1.000000,No overtaking,0.999998
553,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
554,Mandatory step to the right,Mandatory step to the right,1.000000,Mandatory step to the right,1.000000
555,Limit 70km,Limit 70km,1.000000,Limit 70km,1.000000
556,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
557,Limit 120km,Limit 120km,1.000000,Limit 120km,0.999825
558,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
559,Asymmetrical bottleneck,Asymmetrical bottleneck,0.999996,Asymmetrical bottleneck,0.999913
560,Wrong way,Wrong way,1.000000,Wrong way,1.000000
561,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
562,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
563,Generic danger,Generic danger,0.998871,Generic danger,0.999997
564,Right of way,Right of way,0.999999,Right of way,1.000000
565,Danger of slipping,Danger of slipping,0.999985,Danger of slipping,1.000000
566,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
567,No overtaking of heavy vehicles,No overtaking of heavy vehicles,0.999998,No overtaking of heavy vehicles,1.000000
568,Limit 30km,Limit 30km,0.999979,Limit 30km,1.000000
569,Danger of slipping,Danger of slipping,1.000000,Danger of slipping,1.000000
570,Limit 60km,Limit 60km,0.999999,Limit 60km,1.000000
571,Limit 120km,Limit 120km,1.000000,Limit 120km,1.000000
572,End of no overtaking,End of no overtaking,0.999450,End of no overtaking,0.999962
573,End limit 80km,End limit 80km,1.000000,End limit 80km,0.999960
574,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
575,Right turn mandatory,Right turn mandatory,1.000000,Right turn mandatory,1.000000
576,Limit 60km,Limit 60km,0.999318,Limit 60km,1.000000
577,Limit 50km,Limit 50km,1.000000,Limit 50km,1.000000
578,Give right to pass,Give right to pass,0.999930,Give right to pass,0.999991
579,Limit 20km,Limit 20km,0.993188,Limit 20km,0.986403
580,Wrong way,Wrong way,1.000000,Wrong way,1.000000
581,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
582,Limit 100km,Limit 100km,0.999993,Limit 100km,0.999892
583,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
584,Mandatory direction straight,Mandatory direction straight,1.000000,Mandatory direction straight,0.999999
585,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
586,Limit 50km,Limit 50km,0.999533,Limit 50km,1.000000
587,Snow,Snow,0.999845,Snow,1.000000
588,Limit 80km,Limit 80km,1.000000,Limit 80km,1.000000
589,Limit 80km,Limit 80km,1.000000,Limit 80km,1.000000
590,Mandatory direction straight,Mandatory direction straight,0.999998,Mandatory direction straight,1.000000
591,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
592,Prohibition of heavy vehicles transit,Prohibition of heavy vehicles transit,1.000000,Prohibition of heavy vehicles transit,0.999995
593,Wrong way,Wrong way,1.000000,Wrong way,1.000000
594,Intersection with right of way,Intersection with right of way,1.000000,Intersection with right of way,1.000000
595,Limit 60km,Limit 60km,1.000000,Limit 60km,1.000000
596,Limit 70km,Limit 70km,0.998606,Limit 70km,0.756052
597,Cycle crossing,Cycle crossing,0.999999,Cycle crossing,0.999987
598,Limit 50km,Limit 50km,1.000000,Limit 50km,1.000000
599,Traffic light,Traffic light,1.000000,Traffic light,0.999990
600,Limit 50km,Limit 50km,0.998627,Limit 50km,0.999999
601,Intersection with right of way,Intersection with right of way,1.000000,Intersection with right of way,1.000000
602,Limit 70km,Limit 70km,1.000000,Limit 70km,1.000000
603,Dangerous left curve,Dangerous left curve,0.962464,Dangerous left curve,0.998138
604,Limit 60km,Limit 60km,0.818766,Limit 60km,1.000000
605,No overtaking,No overtaking,1.000000,No overtaking,1.000000
606,Limit 100km,Limit 100km,0.999684,Limit 100km,1.000000
607,Mandatory step to the right,Mandatory step to the right,1.000000,Mandatory step to the right,1.000000
608,School,School,1.000000,School,0.999999
609,No overtaking,No overtaking,0.999845,No overtaking,1.000000
610,Pedestrian crossing,Pedestrian crossing,0.999999,Pedestrian crossing,0.999758
611,End of no overtaking,End of no overtaking,1.000000,End of no overtaking,0.999994
612,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
613,Cycle crossing,Cycle crossing,0.999773,Cycle crossing,0.999994
614,Intersection with right of way,Intersection with right of way,1.000000,Intersection with right of way,1.000000
615,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
616,Men at work,Men at work,1.000000,Men at work,1.000000
617,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
618,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
619,Mandatory step to the right,Mandatory step to the right,0.999998,Mandatory step to the right,0.999965
620,Snow,Snow,0.999986,Snow,1.000000
621,Stop,Stop,0.999997,Stop,1.000000
622,Limit 30km,Limit 30km,0.998402,Limit 30km,1.000000
623,Right of way,Right of way,1.000000,Right of way,1.000000
624,Limit 100km,Limit 100km,0.983471,Limit 100km,0.999649
